City;Edition;Sport;Discipline;NOC;Gender;Event;Event_gender;Medal
Sydney;2000;Archery;Archery;UKR;Women;team (FITA Olympic round - 70m);W;Silver
Sydney;2000;Archery;Archery;UKR;Women;team (FITA Olympic round - 70m);W;Silver
Sydney;2000;Athletics;Athletics;ETH;Men;10000m;M;Bronze
Sydney;2000;Athletics;Athletics;ETH;Men;10000m;M;Gold
Sydney;2000;Athletics;Athletics;KEN;Men;10000m;M;Silver
Sydney;2000;Athletics;Athletics;POR;Women;10000m;W;Bronze
Sydney;2000;Athletics;Athletics;ETH;Women;10000m;W;Gold
Sydney;2000;Athletics;Athletics;ETH;Women;10000m;W;Silver
Sydney;2000;Athletics;Athletics;BAR;Men;100m;M;Bronze
Sydney;2000;Athletics;Athletics;USA;Men;100m;M;Gold
Sydney;2000;Athletics;Athletics;TRI;Men;100m;M;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;100m;W;Bronze
Sydney;2000;Athletics;Athletics;JAM;Women;100m;W;Silver
Sydney;2000;Athletics;Athletics;GRE;Women;100m;W;Silver
Sydney;2000;Athletics;Athletics;USA;Women;100m hurdles;W;Bronze
Sydney;2000;Athletics;Athletics;KAZ;Women;100m hurdles;W;Gold
Sydney;2000;Athletics;Athletics;NGR;Women;100m hurdles;W;Silver
Sydney;2000;Athletics;Athletics;USA;Men;110m hurdles;M;Bronze
Sydney;2000;Athletics;Athletics;CUB;Men;110m hurdles;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;110m hurdles;M;Silver
Sydney;2000;Athletics;Athletics;KEN;Men;1500m;M;Bronze
Sydney;2000;Athletics;Athletics;KEN;Men;1500m;M;Gold
Sydney;2000;Athletics;Athletics;MAR;Men;1500m;M;Silver
Sydney;2000;Athletics;Athletics;ROU;Women;1500m;W;Bronze
Sydney;2000;Athletics;Athletics;ALG;Women;1500m;W;Gold
Sydney;2000;Athletics;Athletics;ROU;Women;1500m;W;Silver
Sydney;2000;Athletics;Athletics;TRI;Men;200m;M;Bronze
Sydney;2000;Athletics;Athletics;GRE;Men;200m;M;Gold
Sydney;2000;Athletics;Athletics;GBR;Men;200m;M;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;200m;W;Bronze
Sydney;2000;Athletics;Athletics;BAH;Women;200m;W;Gold
Sydney;2000;Athletics;Athletics;SRI;Women;200m;W;Silver
Sydney;2000;Athletics;Athletics;ESP;Women;20km race walk;W;Bronze
Sydney;2000;Athletics;Athletics;CHN;Women;20km race walk;W;Gold
Sydney;2000;Athletics;Athletics;NOR;Women;20km race walk;W;Silver
Sydney;2000;Athletics;Athletics;RUS;Men;20km walk;M;Bronze
Sydney;2000;Athletics;Athletics;POL;Men;20km walk;M;Gold
Sydney;2000;Athletics;Athletics;MEX;Men;20km walk;M;Silver
Sydney;2000;Athletics;Athletics;MAR;Men;3000m steeplechase;M;Bronze
Sydney;2000;Athletics;Athletics;KEN;Men;3000m steeplechase;M;Gold
Sydney;2000;Athletics;Athletics;KEN;Men;3000m steeplechase;M;Silver
Sydney;2000;Athletics;Athletics;JAM;Men;400m;M;Bronze
Sydney;2000;Athletics;Athletics;USA;Men;400m;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;400m;M;Silver
Sydney;2000;Athletics;Athletics;GBR;Women;400m;W;Bronze
Sydney;2000;Athletics;Athletics;AUS;Women;400m;W;Gold
Sydney;2000;Athletics;Athletics;JAM;Women;400m;W;Silver
Sydney;2000;Athletics;Athletics;RSA;Men;400m hurdles;M;Bronze
Sydney;2000;Athletics;Athletics;USA;Men;400m hurdles;M;Gold
Sydney;2000;Athletics;Athletics;KSA;Men;400m hurdles;M;Silver
Sydney;2000;Athletics;Athletics;MAR;Women;400m hurdles;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;400m hurdles;W;Gold
Sydney;2000;Athletics;Athletics;JAM;Women;400m hurdles;W;Silver
Sydney;2000;Athletics;Athletics;CUB;Men;4x100m relay;M;Bronze
Sydney;2000;Athletics;Athletics;CUB;Men;4x100m relay;M;Bronze
Sydney;2000;Athletics;Athletics;CUB;Men;4x100m relay;M;Bronze
Sydney;2000;Athletics;Athletics;CUB;Men;4x100m relay;M;Bronze
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;4x100m relay;M;Gold
Sydney;2000;Athletics;Athletics;BRA;Men;4x100m relay;M;Silver
Sydney;2000;Athletics;Athletics;BRA;Men;4x100m relay;M;Silver
Sydney;2000;Athletics;Athletics;BRA;Men;4x100m relay;M;Silver
Sydney;2000;Athletics;Athletics;BRA;Men;4x100m relay;M;Silver
Sydney;2000;Athletics;Athletics;BRA;Men;4x100m relay;M;Silver
Sydney;2000;Athletics;Athletics;USA;Women;4x100m relay;W;Bronze
Sydney;2000;Athletics;Athletics;USA;Women;4x100m relay;W;Bronze
Sydney;2000;Athletics;Athletics;USA;Women;4x100m relay;W;Bronze
Sydney;2000;Athletics;Athletics;USA;Women;4x100m relay;W;Bronze
Sydney;2000;Athletics;Athletics;BAH;Women;4x100m relay;W;Gold
Sydney;2000;Athletics;Athletics;BAH;Women;4x100m relay;W;Gold
Sydney;2000;Athletics;Athletics;BAH;Women;4x100m relay;W;Gold
Sydney;2000;Athletics;Athletics;BAH;Women;4x100m relay;W;Gold
Sydney;2000;Athletics;Athletics;BAH;Women;4x100m relay;W;Gold
Sydney;2000;Athletics;Athletics;JAM;Women;4x100m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x100m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x100m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x100m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x100m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;JAM;Men;4x400m relay;M;Bronze
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;NGR;Men;4x400m relay;M;Silver
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;4x400m relay;W;Bronze
Sydney;2000;Athletics;Athletics;USA;Women;4x400m relay;W;Gold
Sydney;2000;Athletics;Athletics;USA;Women;4x400m relay;W;Gold
Sydney;2000;Athletics;Athletics;USA;Women;4x400m relay;W;Gold
Sydney;2000;Athletics;Athletics;USA;Women;4x400m relay;W;Gold
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;JAM;Women;4x400m relay;W;Silver
Sydney;2000;Athletics;Athletics;MAR;Men;5000m;M;Bronze
Sydney;2000;Athletics;Athletics;ETH;Men;5000m;M;Gold
Sydney;2000;Athletics;Athletics;ALG;Men;5000m;M;Silver
Sydney;2000;Athletics;Athletics;ETH;Women;5000m;W;Bronze
Sydney;2000;Athletics;Athletics;ROU;Women;5000m;W;Gold
Sydney;2000;Athletics;Athletics;IRL;Women;5000m;W;Silver
Sydney;2000;Athletics;Athletics;MEX;Men;50km walk;M;Bronze
Sydney;2000;Athletics;Athletics;POL;Men;50km walk;M;Gold
Sydney;2000;Athletics;Athletics;LAT;Men;50km walk;M;Silver
Sydney;2000;Athletics;Athletics;ALG;Men;800m;M;Bronze
Sydney;2000;Athletics;Athletics;GER;Men;800m;M;Gold
Sydney;2000;Athletics;Athletics;DEN;Men;800m;M;Silver
Sydney;2000;Athletics;Athletics;GBR;Women;800m;W;Bronze
Sydney;2000;Athletics;Athletics;MOZ;Women;800m;W;Gold
Sydney;2000;Athletics;Athletics;AUT;Women;800m;W;Silver
Sydney;2000;Athletics;Athletics;USA;Men;decathlon;M;Bronze
Sydney;2000;Athletics;Athletics;EST;Men;decathlon;M;Gold
Sydney;2000;Athletics;Athletics;CZE;Men;decathlon;M;Silver
Sydney;2000;Athletics;Athletics;RSA;Men;discus throw;M;Bronze
Sydney;2000;Athletics;Athletics;LTU;Men;discus throw;M;Gold
Sydney;2000;Athletics;Athletics;GER;Men;discus throw;M;Silver
Sydney;2000;Athletics;Athletics;BLR;Women;discus throw;W;Bronze
Sydney;2000;Athletics;Athletics;BLR;Women;discus throw;W;Gold
Sydney;2000;Athletics;Athletics;GRE;Women;discus throw;W;Silver
Sydney;2000;Athletics;Athletics;BLR;Men;hammer throw;M;Bronze
Sydney;2000;Athletics;Athletics;POL;Men;hammer throw;M;Gold
Sydney;2000;Athletics;Athletics;ITA;Men;hammer throw;M;Silver
Sydney;2000;Athletics;Athletics;GER;Women;hammer throw;W;Bronze
Sydney;2000;Athletics;Athletics;POL;Women;hammer throw;W;Gold
Sydney;2000;Athletics;Athletics;RUS;Women;hammer throw;W;Silver
Sydney;2000;Athletics;Athletics;BLR;Women;heptathlon;W;Bronze
Sydney;2000;Athletics;Athletics;GBR;Women;heptathlon;W;Gold
Sydney;2000;Athletics;Athletics;RUS;Women;heptathlon;W;Silver
Sydney;2000;Athletics;Athletics;ALG;Men;high jump;M;Bronze
Sydney;2000;Athletics;Athletics;RUS;Men;high jump;M;Gold
Sydney;2000;Athletics;Athletics;CUB;Men;high jump;M;Silver
Sydney;2000;Athletics;Athletics;SWE;Women;high jump;W;Bronze
Sydney;2000;Athletics;Athletics;ROU;Women;high jump;W;Bronze
Sydney;2000;Athletics;Athletics;RUS;Women;high jump;W;Gold
Sydney;2000;Athletics;Athletics;RSA;Women;high jump;W;Silver
Sydney;2000;Athletics;Athletics;RUS;Men;javelin throw;M;Bronze
Sydney;2000;Athletics;Athletics;CZE;Men;javelin throw;M;Gold
Sydney;2000;Athletics;Athletics;GBR;Men;javelin throw;M;Silver
Sydney;2000;Athletics;Athletics;CUB;Women;javelin throw;W;Bronze
Sydney;2000;Athletics;Athletics;NOR;Women;javelin throw;W;Gold
Sydney;2000;Athletics;Athletics;GRE;Women;javelin throw;W;Silver
Sydney;2000;Athletics;Athletics;UKR;Men;long jump;M;Bronze
Sydney;2000;Athletics;Athletics;CUB;Men;long jump;M;Gold
Sydney;2000;Athletics;Athletics;AUS;Men;long jump;M;Silver
Sydney;2000;Athletics;Athletics;RUS;Women;long jump;W;Bronze
Sydney;2000;Athletics;Athletics;GER;Women;long jump;W;Gold
Sydney;2000;Athletics;Athletics;ITA;Women;long jump;W;Silver
Sydney;2000;Athletics;Athletics;ETH;Men;marathon;M;Bronze
Sydney;2000;Athletics;Athletics;KEN;Men;marathon;W;Bronze
Sydney;2000;Athletics;Athletics;ETH;Men;marathon;M;Gold
Sydney;2000;Athletics;Athletics;KEN;Men;marathon;M;Silver
Sydney;2000;Athletics;Athletics;JPN;Women;marathon;W;Gold
Sydney;2000;Athletics;Athletics;ROU;Women;marathon;W;Silver
Sydney;2000;Athletics;Athletics;RUS;Men;pole vault;M;Bronze
Sydney;2000;Athletics;Athletics;USA;Men;pole vault;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;pole vault;M;Silver
Sydney;2000;Athletics;Athletics;ISL;Women;pole vault;W;Bronze
Sydney;2000;Athletics;Athletics;USA;Women;pole vault;W;Gold
Sydney;2000;Athletics;Athletics;AUS;Women;pole vault;W;Silver
Sydney;2000;Athletics;Athletics;USA;Men;shot put;M;Bronze
Sydney;2000;Athletics;Athletics;FIN;Men;shot put;M;Gold
Sydney;2000;Athletics;Athletics;USA;Men;shot put;M;Silver
Sydney;2000;Athletics;Athletics;GER;Women;shot put;W;Bronze
Sydney;2000;Athletics;Athletics;BLR;Women;shot put;W;Gold
Sydney;2000;Athletics;Athletics;RUS;Women;shot put;W;Silver
Sydney;2000;Athletics;Athletics;RUS;Men;triple jump;M;Bronze
Sydney;2000;Athletics;Athletics;GBR;Men;triple jump;M;Gold
Sydney;2000;Athletics;Athletics;CUB;Men;triple jump;M;Silver
Sydney;2000;Athletics;Athletics;UKR;Women;triple jump;W;Bronze
Sydney;2000;Athletics;Athletics;BUL;Women;triple jump;W;Gold
Sydney;2000;Athletics;Athletics;RUS;Women;triple jump;W;Silver
Sydney;2000;Badminton;Badminton;KOR;Men;doubles;M;Bronze
Sydney;2000;Badminton;Badminton;KOR;Men;doubles;M;Bronze
Sydney;2000;Badminton;Badminton;GBR;Men;doubles;X;Bronze
Sydney;2000;Badminton;Badminton;INA;Men;doubles;M;Gold
Sydney;2000;Badminton;Badminton;INA;Men;doubles;M;Gold
Sydney;2000;Badminton;Badminton;CHN;Men;doubles;X;Gold
Sydney;2000;Badminton;Badminton;KOR;Men;doubles;M;Silver
Sydney;2000;Badminton;Badminton;KOR;Men;doubles;M;Silver
Sydney;2000;Badminton;Badminton;INA;Men;doubles;X;Silver
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Bronze
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Bronze
Sydney;2000;Badminton;Badminton;GBR;Women;doubles;X;Bronze
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Gold
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Gold
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;X;Gold
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Silver
Sydney;2000;Badminton;Badminton;CHN;Women;doubles;W;Silver
Sydney;2000;Badminton;Badminton;INA;Women;doubles;X;Silver
Sydney;2000;Badminton;Badminton;CHN;Men;singles;M;Bronze
Sydney;2000;Badminton;Badminton;CHN;Men;singles;M;Gold
Sydney;2000;Badminton;Badminton;INA;Men;singles;M;Silver
Sydney;2000;Badminton;Badminton;CHN;Women;singles;W;Bronze
Sydney;2000;Badminton;Badminton;CHN;Women;singles;W;Gold
Sydney;2000;Badminton;Badminton;DEN;Women;singles;W;Silver
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;KOR;Men;baseball;M;Bronze
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;USA;Men;baseball;M;Gold
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Baseball;Baseball;CUB;Men;baseball;M;Silver
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;LTU;Men;basketball;M;Bronze
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;USA;Men;basketball;M;Gold
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;FRA;Men;basketball;M;Silver
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;BRA;Women;basketball;W;Bronze
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;USA;Women;basketball;W;Gold
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
Sydney;2000;Basketball;Basketball;AUS;Women;basketball;W;Silver
